video_id,video_name,file_name,gloss,phrase,num_words,variations,num_variations,video_length,resolution,frame_rate,duplicate
19,جد,19_جد.mp4,جد,جد,1,جدتي|جدوا|جددن|جدتان|جدي|تجدد|تجدون|يجدا|جددنا|جددتن|تجددن|جدا|اجد|تجدين|جده|جددت|جدين|نجد|يجدان|جدت|جددتم|جدات|يجدون|تجدوا|يجدوا|اجداد|تجدي|جدتا|جددتما|اجدادا|جدتين|يجد|تجد|جدود|يجددن|جدان|تجدا|جدودا|تجدان|يجدد,40,,,,True
20,أم,20_أم.mp4,أم,أم,1,امهات|يئيم|ام|يئمن|تئيمون|تئيموا|تئمن|تئيم|ائيم|يئيمون|يئيمان|نئيم|يئيما|تئيمي|اموا|تئيمان|امت|تئيما|اما|امتا|يئيموا|يئم|تئم|تئيمين,24,,,,False
21,أب,21_أب.mp4,أب,أب,1,تؤوبين|تؤوبون|يؤوبان|تؤبان|يؤوبون|ائب|يؤوبا|تؤب|ابتا|يابب|يؤبن|ياببن|اببتما|تؤوبي|تؤوبا|يؤبوا|ابتم|ابنا|ابتما|تابب|تئبي|تئبا|يئب|تؤوبوا|اببن|يؤوب|يئبا|اببتم|تئبين|تؤبن|تؤوب|اب|تؤبين|تؤبا|نؤب|تاببن|نئب|تئبان|يئبون|نؤوب|ابو|تؤوبان|اؤوب|اببتن|تئبوا|يؤبا|يئبوا|يؤبان|ابت|ابتن|تئب|ابي|ابن|يئبان|ابوا|ابا|تؤبوا|يؤبون|يؤوبوا|تؤبون|اببت|اببنا|اؤب|يؤب|تئبون|تؤبي,66,,,,False
23,جدة,23_جدة.mp4,جدة,جدة,1,اجدادا|جدا|جدتين|جدتي|جد|جدتان|جدي|جده|جدود|اجداد|جدان|جدين|جدتا|جدودا|جدات,15,,,,False
29,أباجورة,29_أباجورة.mp4,أباجورة,أباجورة,1,اباجورا|اباجور|اباجورتان|اباجورتي|اباجوره|اباجوران|اباجوري|اباجورين|اباجورات|اباجورتا|اباجورتين,11,,,,False
91,عم عمه,91_عم عمه.mp4,عم عمه,عم عمه,2,,0,,,,False
92,الزوجة الثانية,92_الزوجة الثانية.mp4,الزوجة الثانية,الزوجة الثانية,2,الزوجه الثانيه,1,,,,True
93,الزوجة الثانية,93_الزوجة الثانية.mp4,الزوجة الثانية,الزوجة الثانية,2,الزوجه الثانيه,1,,,,True
94,ابن الأخت,94_ابن الأخت.mp4,ابن الأخت,ابن الأخت,2,ابن الاخت,1,,,,False
95,ابن الأخ,95_ابن الأخ.mp4,ابن الأخ,ابن الأخ,2,ابن الاخ,1,,,,False
96,باب الأسرة,96_باب الأسرة.mp4,باب الأسرة,باب الأسرة,2,باب الاسره,1,,,,True
97,أخ بالرضاعة,97_أخ بالرضاعة.mp4,أخ بالرضاعة,أخ بالرضاعة,2,اخ بالرضاعه,1,,,,False
98,نعناع,98_نعناع.mp4,نعناع,نعناع,1,نعناعا,1,,,,False
99,باب الأسرة,99_باب الأسرة.mp4,باب الأسرة,باب الأسرة,2,باب الاسره,1,,,,True
100,عشب,100_عشب.mp4,عشب,عشب,1,عشبتي|اعشاب|عشبتين|عشبي|اعشابا|عشبه|عشبتا|عشبتان|عشبا|عشبان|عشبين,11,,,,False
101,مئة,101_مئة.mp4,مئة,مئة,1,مائتا|مئه|مائتين|مائات|مئتا|مائتي|مئون|مئتان|100|مئتي|مئتين|مئات|مائه|مائتان,14,,,,True
102,أسرة,102_أسرة.mp4,أسرة,أسرة,1,نسرى|تسرا|يسري|اسر|اسررتم|تاسران|اسررت|سريتم|يسررن|تاسري|سريا|اسرتم|ياسرا|نسر|اسررن|سرتا|سرين|يسروا|تاسروا|سررتن|ياسروا|اسرى|تاسرين|تسريان|تاسرا|تسرون|اسرتن|اسرتما|تاسرن|تسريا|سروا|سريتن|يسرا|سررت|تاسر|اسرتين|يسر|يسريان|سرى|ياسرون|اسري|ياسران|سريت|يسران|سررتم|اسررتن|نسري|اسررتما|اسرن|سررنا|سر|يسرر|تسران|تسرين|اسرت|يسرين|يسرى|تسر|يسرون|تسرى|اسرنا|اسرا|اسرتان|ناسر|ياسرن|سرا|اسررنا|سررتما|ياسر|يسريا|تسروا|سرت|اسروا|سريتما|سرينا|اسره|اسرات|اسرتي|تسري|تسرر|تاسرون|اسرتا|تسررن|سررن,84,,,,False
103,بيت شعبي,103_بيت شعبي.mp4,بيت شعبي,بيت شعبي,2,,0,,,,True
104,كراج,104_كراج.mp4,كراج,كراج,1,راجيتي|راجي|راجيي|راجيات|راجو|راجيتا|كراجا|راجيتان|راجيين|راجين|راجيتين|راج|راجيا|راجون|كراجات|راجيان|راجيه,17,,,,False
105,مخدة,105_مخدة.mp4,مخدة,مخدة,1,مخدتين|مخدتي|مخده|مخدتان|مخدتا,5,,,,False
106,صحن,106_صحن.mp4,صحن,صحن,1,تصيحوا|صحونا|تصيحين|صاح|صاحتا|صحني|يصيحا|تصيحان|اصيح|صحنان|صحتم|يصح|يصيحوا|صحنا|صحتما|يصيحان|تصحن|تصيحون|تصيح|صاحوا|صاحت|تصح|يصيح|تصيحا|صاحا|صحت|يصحن|تصيحي|صحنين|يصيحون|نصيح|صحتن|صحون,33,,,,False
107,ثلاجة,107_ثلاجة.mp4,ثلاجة,ثلاجة,1,ثلاجتي|ثلاجتان|ثلاجتين|ثلاجتا|ثلاجه|ثلاجات,6,,,,False
108,الثريا,108_الثريا.mp4,الثريا,الثريا,1,ثريه|ثريا,2,,,,False
109,كرسي,109_كرسي.mp4,كرسي,كرسي,1,كرسيي|كرسيين|كراس|كرسيا|كرسيان|كراسيا|كراسي,7,,,,False
110,سيارة,110_سيارة.mp4,سيارة,سيارة,1,سياري|سيارات|سيار|سيارتي|سياره|سيارين|سيارتا|سياران|سيارا|سيارتين|سيارتان,11,,,,False
111,جرس,111_جرس.mp4,جرس,جرس,1,تجرسين|جرستما|يجرسا|اجراسا|يجرسوا|جرسنا|نجرس|جرستم|يجرسان|يجرسون|تجرسن|تجرسي|جرسان|جرستن|يجرس|تجرسوا|اجراس|جرسوا|تجرس|جرست|جرسن|تجرسان|جرسا|اجرس|تجرسا|تجرسون|جرستا|جرسين|يجرسن|جرسي,30,,,,True
112,غرفة نوم,112_غرفة نوم.mp4,غرفة نوم,غرفة نوم,2,غرفه نوم,1,,,,False
113,شرشف,113_شرشف.mp4,شرشف,شرشف,1,شراشف|شرشفين|شرشفا|شرشفي|شرشفان,5,,,,False
114,حمام,114_حمام.mp4,حمام,حمام,1,حمامه|حمامات|حمامتين|حمامتي|حمائم|حمامتان|حمامتا|حماما,8,,,,True
115,دش الحمام,115_دش الحمام.mp4,دش الحمام,دش الحمام,2,,0,,,,True
116,دش الحمام,116_دش الحمام.mp4,دش الحمام,دش الحمام,2,,0,,,,True
117,جلسة عربية,117_جلسة عربية.mp4,جلسة عربية,جلسة عربية,2,جلسه عربيه,1,,,,False
118,شقة,118_شقة.mp4,شقة,شقة,1,شققا|شقان|نشق|شقين|تشقي|اشق|يشقون|يشق|تشقون|شقت|تشققن|شققنا|يشقان|تشقين|يشققن|شقتين|شقوا|شققت|تشقوا|شققتما|شقا|تشقا|شققن|شقوق|شققتن|تشقق|شقي|شقتا|يشقق|يشقوا|شققتم|شقه|شق|شقق|شقوقا|شقتي|يشقا|شقتان|تشق|تشقان,40,,,,False
119,ساعة منبه,119_ساعة منبه.mp4,ساعة منبه,ساعة منبه,2,ساعه منبه,1,,,,False
120,مخزن,120_مخزن.mp4,مخزن,مخزن,1,مخزنين|مخازن|مخزني|مخزنان|مخزنا,5,,,,False
121,ملعقة,121_ملعقة.mp4,ملعقة,ملعقة,1,ملعقتين|ملعقتان|ملعقه|ملاعق|ملعقتا|ملعقتي,6,,,,False
122,خزنة,122_خزنة.mp4,خزنة,خزنة,1,تخزنا|يخزنان|خزنتا|يخزنوا|خزنا|خزنت|خزنوا|تخزني|تخزنون|نخزن|يخزنون|خزنتن|تخزنان|تخزن|خزنتم|يخزنا|يخزن|خزنتما|اخزن|تخزنين|خزنه|خزن|تخزنوا,23,,,,False
123,غرفة,123_غرفة.mp4,غرفة,غرفة,1,يغرفن|اغرف|تغرفن|غرفا|غرفتان|غرفتم|تغرفوا|نغرف|يغرفوا|يغرفون|تغرفان|غرفه|غرفت|تغرفي|يغرفان|يغرفا|تغرفون|غرفن|غرفنا|غرفتما|غرفتين|غرفتا|تغرف|يغرف|غرف|غرفتن|تغرفين|غرفتي|تغرفا|غرفوا,30,,,,False
124,حمام,124_حمام.mp4,حمام,حمام,1,حمامه|حمامات|حمامتين|حمامتي|حمائم|حمامتان|حمامتا|حماما,8,,,,True
125,حسنا,125_حسنا.mp4,حسنا,حسنا,1,تحسن|حسنتان|تحسني|حسسن|حسنتين|حسنت|حسنتن|نحسن|حسنوا|حسنتا|حسان|حسني|تحسنا|تحسنوا|نحس|حسستما|احسن|تحسين|يحسنا|تحسي|تحسنون|يحسنون|يحسوا|تحسس|حسانا|يحسا|حسستم|حسا|حس|حسنين|حسنه|حسوا|حسن|يحسن|يحس|يحسنوا|يحسنان|تحسنين|تحسوا|تحسون|يحسان|تحسنان|تحسا|حست|يحسسن|حسست|حسنتم|حسنتي|تحسان|حسستن|حسسنا|تحسسن|حسنان|حستا|يحسس|حسنتما|احس|يحسون|تحس,59,,,,False
126,ينصح,126_ينصح.mp4,ينصح,ينصح,1,ينصحن|تنصحن|تنصحون|ينصحا|نصحت|نصحتا|ينصحان|تنصحي|نصحتم|تنصحان|نصحا|نصح|تنصحوا|تنصحا|نصحتما|تنصح|نصحوا|تنصحين|نصحتن|انصح|نصحن|ننصح|ينصحون|نصحنا|ينصحوا,25,,,,False
127,يسترخي,127_يسترخي.mp4,يسترخي,يسترخي,1,تسترخى|استرخ|استرختا|تسترخيان|يسترخيان|نسترخ|يسترخوا|استرخى|تسترخين|استرخينا|استرخيا|تسترخوا|يسترخ|استرخيتن|تسترخيا|نسترخى|استرخين|تسترخي|استرخي|استرخت|يسترخون|يسترخيا|استرخيتما|استرخيتم|استرخوا|تسترخ|يسترخى|نسترخي|تسترخون|استرخيت|يسترخين,31,,,,False
128,يدفع,128_يدفع.mp4,يدفع,يدفع,1,دفعوا|يدفعا|دفعتن|تدفعون|تدفعين|دفع|يدفعون|يدفعن|تدفعا|تدفعن|تدفعوا|دفعتما|دفعا|ندفع|يدفعوا|دفعنا|دفعت|تدفعي|يدفعان|دفعن|تدفع|تدفعان|دفعتم|ادفع|دفعتا,25,,,,False
129,ينزع,129_ينزع.mp4,ينزع,ينزع,1,ينزعون|تنزعن|نزعتا|تنزع|ينزعان|تنزعوا|نزعا|نزعتم|ينزعا|تنزعون|نزعن|ينزعوا|نزعوا|تنزعي|نزعتما|ننزع|ينزعن|تنزعين|نزعنا|انزع|تنزعا|نزعت|تنزعان|نزع|نزعتن,25,,,,True
130,يفرك,130_يفرك.mp4,يفرك,يفرك,1,تفيرون|افري|فار|تفيروا|افررتم|فرتما|افريتم|تفريان|افريت|فررتما|فارا|فررتن|تفير|نفير|تفريا|تفوران|افرى|تفوروا|افررتما|فرتم|يفران|يفرر|افررن|فركتن|تفروا|افرينا|يفارون|افريتما|فررت|افريتن|يفارا|تفركن|يفوران|فرتا|نفرك|تفركي|يفير|فرى|يفاروا|افور|تفرك|فاروا|افروا|فركن|يفرا|فرك|تفركوا|فريت|تفرا|افرتا|فروا|تفورين|فرين|فركت|فر|يفيرون|يفررن|افرا|تفورا|فرت|افررنا|تفرون|يفركوا|افارتا|فرا|افررت|فررن|فركنا|تفركان|فركا|افارا|افاروا|يفري|فرينا|يفيران|فريتن|يفيرا|يفرون|تفارون|افر|فركتما|افرت|فركتم|افرك|نفور|تفاروا|يفر|تفركا|يفيروا|تفررن|افررتن|يفرن|نفار|تفاري|افرنا|افرين|نفري|فررنا|تفارا|يفروا|تفر|تفوري|يفاران|تفري|افرتن|يفريا|يفورون|افرن|افارت|تفرين|يفور|يفوروا|فرنا|فرن|يفركان|يفورا|يفركون|افرتما|افار|افرتم|تفيرين|فريتما|تفار|يفركا|افريا|تفور|تفيري|تفرى|نفرى|فرتن|تفران|تفاران|تفورون|تفرر|فريتم|تفركين|فارتا|يفرى|فررتم|نفر|تفيرا|تفارين|يفركن|يفرين|افير|فركوا|تفركون|يفار|تفيران|فارت|فريا|يفريان|تفرن|فركتا,154,,,,False
131,يستعطف,131_يستعطف.mp4,يستعطف,يستعطف,1,يستعطفا|استعطفوا|تستعطفان|تستعطفون|استعطفا|تستعطفا|تستعطفوا|يستعطفوا|استعطفنا|تستعطفين|تستعطف|يستعطفان|يستعطفون|استعطفت|استعطفتن|استعطفتم|استعطفتا|تستعطفي|نستعطف|استعطفن|يستعطفن|استعطف|تستعطفن|استعطفتما,24,,,,False
132,يبيع,132_يبيع.mp4,يبيع,يبيع,1,تبيعان|ابعتن|باعتا|يبيعون|تباعون|باعت|يبيعان|ابعت|تباعوا|ابعتما|ابعتم|نبيع|تبع|يباعون|باع|اباعت|باعوا|يبعن|تباعين|يبيعوا|اباعوا|بعن|اباع|تبعن|بعنا|بعت|نباع|تبيعا|يباع|ابعنا|باعا|تبيعي|ابعن|تباعي|يباعان|اباعا|تباع|اباعتا|بعتما|يبيعا|تبيع|يباعا|يباعوا|ابيع|تبيعوا|تبيعين|تبيعون|بعتن|بعتم|تباعا|يبع|تباعان,52,,,,False
133,يرسل,133_يرسل.mp4,يرسل,يرسل,1,ارسلتما|ارسل|ترسل|ترسلوا|ارسلت|ارسلتا|نرسل|ارسلنا|ارسلي|ترسلا|ارسلتن|ارسلوا|ارسلتم|يرسلان|ارسلا|ارسلن|ترسلان|ترسلي|ترسلون|يرسلوا|يرسلا|يرسلن|يرسلون|ترسلين|ترسلن,25,,,,False
134,يخيط,134_يخيط.mp4,يخيط,يخيط,1,خطتن|تخيطون|خاطتا|خيطتا|خيطن|يخيطا|خيطتما|خيطتم|خيطوا|يخط|يخطن|خطن|يخيطن|يخيطون|تخيطين|خطتما|خيط|خيطنا|تخطن|خيطا|خطنا|تخيط|تخيطا|خاطا|تخط|خطت|خاطت|تخيطي|تخيطن|خاط|يخيطان|تخيطان|يخيطوا|خيطت|خطتم|تخيطوا|نخيط|خاطوا|خيطتن|اخيط,40,,,,False
135,يصرخ,135_يصرخ.mp4,يصرخ,يصرخ,1,تصرخين|صرختن|صرخ|يصرخون|صرخا|صرختم|يصرخوا|تصرخوا|تصرخي|صرخن|صرخنا|صرختما|تصرخ|يصرخا|صرخت|صرخوا|تصرخان|يصرخان|تصرخن|اصرخ|صرختا|يصرخن|نصرخ|تصرخون|تصرخا,25,,,,False
136,يطلب,136_يطلب.mp4,يطلب,يطلب,1,طلبا|تطلبين|تطلب|يطلبن|طلبت|نطلب|تطلبان|طلبتما|يطلبان|طلبنا|طلبن|طلب|طلبتا|تطلبوا|طلبتم|طلبتن|اطلب|يطلبوا|تطلبون|يطلبون|تطلبن|تطلبي|تطلبا|طلبوا|يطلبا,25,,,,False
137,يعاقب,137_يعاقب.mp4,يعاقب,يعاقب,1,عاقبن|عوقبتا|عوقبن|تعاقبين|عاقبتن|تعاقبن|عاقبنا|عوقبنا|يعاقبون|تعاقبان|عاقبت|عوقبا|تعاقب|يعاقبن|عاقبتا|تعاقبا|عوقبتن|اعاقب|عاقبا|عوقبت|عاقبوا|يعاقبان|نعاقب|عوقب|عوقبوا|تعاقبون|عوقبتما|عوقبتم|عاقبتما|تعاقبوا|تعاقبي|يعاقبوا|يعاقبا|عاقب|عاقبتم,35,,,,False
138,يسحب,138_يسحب.mp4,يسحب,يسحب,1,تسحبوا|سحبا|يسحبان|سحبوا|يسحبوا|تسحبا|تسحبن|سحبنا|سحبتما|سحبتن|تسحبين|نسحب|تسحبون|سحبن|سحبتا|تسحبان|يسحبا|تسحبي|سحب|يسحبون|اسحب|يسحبن|سحبتم|سحبت|تسحب,25,,,,False
139,يفتح,139_يفتح.mp4,يفتح,يفتح,1,فتحنا|فتحا|تفتحين|افتح|تفتحان|تفتحا|فتحتما|يفتحن|فتحتا|تفتحون|يفتحون|يفتحان|تفتحن|يفتحوا|تفتح|افتحوا|تفتحوا|فتحت|فتحن|فتحتن|فتحوا|فتحتم|تفتحي|نفتح|افتحي|فتح|يفتحا,27,,,,False
140,يخرج,140_يخرج.mp4,يخرج,يخرج,1,اخرجا|خرجن|خرج|اخرجت|خرجتن|اخرجنا|اخرجوا|تخرجن|تخرجين|يخرجن|خرجت|خرجتما|تخرجي|تخرجون|يخرجا|اخرجتم|اخرج|يخرجان|اخرجتا|اخرجتن|اخرجن|يخرجون|خرجتا|تخرجان|تخرجا|اخرجتما|خرجوا|خرجنا|يخرجوا|تخرج|تخرجوا|نخرج|خرجتم|خرجا,34,,,,False
141,يصور,141_يصور.mp4,يصور,يصور,1,صورتن|تصوروا|يصورن|صورتا|يصوروا|يصورا|صورا|صوروا|صورن|نصور|صور|تصورا|تصور|اصور|تصوري|صورت|تصورون|صورنا|يصوران|تصورن|تصوران|يصورون|تصورين|صورتما|صورتم,25,,,,False
142,يعزف,142_يعزف.mp4,يعزف,يعزف,1,تعزفن|يعزفون|اعزف|يعزفوا|يعزفن|تعزفي|عزفتن|عزفتا|تعزف|يعزفا|تعزفان|تعزفون|عزفتما|عزفتم|تعزفا|تعزفوا|عزفا|عزفوا|عزفت|يعزفان|عزفنا|عزف|نعزف|عزفن|تعزفين,25,,,,False
143,يلعب,143_يلعب.mp4,يلعب,يلعب,1,تلعبن|العب|لعبا|لعبتما|يلعبوا|يلعبن|تلعب|لعبن|لعبتن|تلعبوا|تلعبان|لعبتم|يلعبون|تلعبي|نلعب|لعبوا|لعبنا|يلعبا|تلعبون|لعب|لعبتا|تلعبا|لعبت|تلعبين|يلعبان,25,,,,False
144,ينام,144_ينام.mp4,ينام,ينام,1,نمتما|ينمن|تنيما|انمن|ينيمان|تنئما|نامتن|ينئموا|تنامن|نامن|انمتما|انامت|تنامي|انام|تنمن|انامتا|تنئمان|ينامن|ننئم|ينيم|ينيمون|تنامون|تنيمون|ينئمان|ينيموا|ينامون|نام|ينيما|تنامين|تنئمن|تناموا|تنئمين|ينئم|نامتم|تنيمي|تناما|ننام|يناما|تنيموا|نامنا|نامتا|ناما|تنئمون|ننيم|ينئمن|انئم|ينئما|تنامان|نمن|ينامان|انمنا|ينم|تنيمان|انمت|انمتن|تنام|تنم|نمتن|ينئمون|نامتما|انمتم|نمت|اناما|اناموا|نمتم|ناموا|نامت|تنئموا|تنئم|انيم|تنيم|يناموا|تنيمين|نمنا|تنئمي,75,,,,False
145,يحرث,145_يحرث.mp4,يحرث,يحرث,1,تحرث|حرثن|حرثتا|حرثا|حرث|حرثوا|تحرثون|تحرثين|حرثتما|تحرثوا|يحرثا|احرث|يحرثون|يحرثان|نحرث|حرثت|يحرثوا|يحرثن|تحرثان|تحرثن|تحرثي|حرثتن|حرثنا|حرثتم|تحرثا,25,,,,False
146,يصلي,146_يصلي.mp4,يصلي,يصلي,1,اصليتن|تصلين|صليت|تصليا|اصلينا|اصلي|نصلى|اصليتما|صلينا|صليتما|يصلون|صلي|نصلي|تصلى|اصليا|يصل|صليتن|تصل|صليتا|صليتم|صلتا|اصليتم|نصل|صلى|تصليان|يصليا|يصلين|اصلوا|يصليان|اصلى|اصلت|اصلين|صليا|صلوا|اصليت|اصل|صلت|يصلوا|تصلون|اصلتا|تصلي|يصلى|صلين|تصلوا,44,,,,False
147,يلوح,147_يلوح.mp4,يلوح,يلوح,1,تلوحا|لاحتا|لوحتا|تلوحون|لوحتم|لحتما|لوح|لوحا|تلوحي|يلوحون|لوحوا|تلوح|تلوحان|لحنا|يلوحا|يلحن|يلوحان|يلوحوا|لاحوا|نلوح|لحتن|تلحن|لاح|لحتم|لوحنا|تلوحوا|لحت|لوحت|لحن|لاحا|يلح|لاحت|لوحن|تلوحين|تلح|تلوحن|الوح|يلوحن|لوحتما|لوحتن,40,,,,True
148,يلبس,148_يلبس.mp4,يلبس,يلبس,1,البستما|يلبسا|البسا|البسوا|البسن|تلبسون|تلبسين|البستم|يلبسن|تلبسان|يلبسان|لبسنا|لبستما|البست|تلبسن|لبستم|تلبسوا|تلبسا|تلبسي|البسنا|نلبس|يلبسوا|البستا|لبسوا|لبستن|تلبس|البس|يلبسون|البستن|لبسا|لبستا|لبست|لبس|لبسن,34,,,,False
149,يزن,149_يزن.mp4,يزن,يزن,1,تزيني|تزننان|يزنوا|وزنتا|نزنن|تزن|تزنون|يزننان|يزينا|وزنتما|وزن|يزينان|زنيا|تزينون|زانت|تزننون|زنتا|يزنين|يزنن|يزنيا|زنى|يزنان|ازني|تزين|تزنوا|زنتما|زننت|وزنوا|وزنت|تزنيا|زنينا|تزينين|وزنتم|تزننوا|تزنيان|يزينوا|زانوا|يزنا|تزنني|زنيتم|يزننوا|زنا|زانتا|يزينون|يزين|تزنن|زنتم|ازن|زننتن|زننتما|يزني|نزن|تزننا|زنين|زننا|تزنان|تزينوا|نزني|زنيت|ازنن|زانا|تزينان|ازين|وزنتن|يزنون|وزنا|زنوا|نزين|تزنا|زن|زننتم|يزننا|زنيتما|تزينا|يزنيان|تزننين|زنت|تزني|زنيتن|زان|يزننون|زنن|زنتن|تزنين,84,,,,False
150,يفوز,150_يفوز.mp4,يفوز,يفوز,1,فازا|تفوزوا|فزتن|يفوزوا|تفوزين|افوز|فزتما|فازت|تفوزون|فزنا|تفز|تفوزا|فاز|يفوزا|تفوز|تفزن|نفوز|يفز|يفزن|فزت|تفوزي|يفوزان|فزتم|تفوزان|فازوا|فزن|فازتا|يفوزون,28,,,,False
151,يغسل,151_يغسل.mp4,يغسل,يغسل,1,غسلا|تغسلين|غسلتا|نغسل|غسلتما|تغسلن|غسلتم|يغسلا|يغسلن|تغسلي|اغسل|غسلنا|يغسلان|غسلوا|تغسلون|تغسل|غسلت|يغسلوا|غسلن|تغسلا|يغسلون|غسل|تغسلان|تغسلوا|غسلتن,25,,,,False
152,ينزع,152_ينزع.mp4,ينزع,ينزع,1,ينزعون|تنزعن|نزعتا|تنزع|ينزعان|تنزعوا|نزعا|نزعتم|ينزعا|تنزعون|نزعن|ينزعوا|نزعوا|تنزعي|نزعتما|ننزع|ينزعن|تنزعين|نزعنا|انزع|تنزعا|نزعت|تنزعان|نزع|نزعتن,25,,,,True
153,يقترض - يستعير,153_يقترض - يستعير.mp4,يقترض,يقترض,1,اقترضتن|تقترضا|يقترضن|يقترضان|تقترضون|تقترضين|يستعير|اقترضتما|تقترض|تقترضي|اقترضن|تقترضان|اقترض|تقترضن|تقترضوا|اقترضنا|اقترضت|اقترضوا|يقترضا|اقترضتا|يقترضوا|نقترض|اقترضتم|اقترضا|يقترضون,25,,,,False
154,يضع,154_يضع.mp4,يضع,يضع,1,تضعي|اوضع|يضاعوا|تضعون|تضاع|يضيعوا|اضاعوا|ضاعا|يوضعان|يضاعان|يضيعان|توضعا|وضعتما|يضعوا|تضيعي|وضعنا|تضيعون|تضعا|ضعنا|ضاعوا|اضعت|يضعان|توضعان|وضع|تضوع|توضع|اضاعتا|اضعتن|وضعتم|ضعت|تضعن|يوضعون|يضعا|يضوعون|تضعان|ضعتما|تضوعا|ضاعتا|تضاعي|يضعون|توضعي|نوضع|تضع|اضيع|يوضعن|تضيعا|تضاعوا|تضاعا|يضاع|تضعين|يضوعان|وضعتا|يضاعون|يضيعا|يوضعا|وضعا|يضوعوا|يوضعوا|وضعن|ضعتن|تضيعوا|يضيعون|اضاعا|نضوع|تضيعين|تضيع|يضوع|ضعن|تضيعان|اضعتم|ضعتم|وضعت|نضيع|يوضع|تضعوا|تضاعون|توضعن|اضاعت|تضاعان|اضعتما|اضعنا|تضوعان|يضيع|يضوعا|تضوعي|توضعوا|تضاعين|نضع|يضعن|ضاع|اضعن|تضوعوا|تضوعين|وضعوا|نضاع|تضوعون|وضعتن|ضاعت|اضع|يضاعا|اضوع|اضاع|توضعين|توضعون,104,,,,False
155,يتسابق,155_يتسابق.mp4,يتسابق,يتسابق,1,نتسابق|تسابقتم|تسابقا|تسابقتن|تتسابقون|تسابق|تتسابقوا|تتسابق|يتسابقان|تسابقتما|تتسابقين|تتسابقن|تتسابقان|تتسابقا|يتسابقون|تسابقن|تسابقنا|تسابقوا|تسابقتا|تتسابقي|اتسابق|تسابقت|يتسابقا|يتسابقن|يتسابقوا,25,,,,False
156,يقرأ,156_يقرأ.mp4,يقرأ,يقرأ,1,اقررتن|اقررت|يقرون|قروا|قراوا|وقرتن|قراتن|يقرن|اقرتا|اقرت|اقرا|قراتا|وقرتا|يقران|يقرؤوا|تقرين|قراتم|قرؤوا|يقرا|تقرون|يقروا|قرت|نقر|اقررتما|تقروا|تقراون|قررت|وقرا|تقر|تقرؤوا|تقرر|تقرؤون|تقرئين|اقررتم|قرا|يقررن|تقراي|وقرنا|يقرر|اقروا|يقراون|قرتا|تقران|يقرؤون|يقراوا|قررنا|قران|قررن|قرات|قراتما|وقروا|يقراان|يقراا|تقراين|قررتم|تقرا|وقر|تقرئي|اقررنا|تقرن|تقراان|قرانا|تقري|تقراوا|تقررن|نقرا|قر|اقر|وقرت|وقرتما|قررتن|وقرن|وقرتم|قررتما|تقراا|اقررن|يقر,77,,,,False
157,يستقبل,157_يستقبل.mp4,يستقبل,يستقبل,1,نستقبل|يستقبلون|استقبلت|تستقبلون|استقبلن|تستقبلوا|استقبلا|تستقبلي|استقبلتما|يستقبلان|استقبلوا|استقبلتا|يستقبلا|تستقبلا|يستقبلوا|تستقبل|استقبل|يستقبلن|استقبلتن|استقبلتم|تستقبلان|تستقبلن|استقبلنا|تستقبلين,24,,,,False
158,يمنع,158_يمنع.mp4,يمنع,يمنع,1,نمنع|يمنعان|منعتن|تمنعا|منعتا|منعن|تمنعين|يمنعوا|منعنا|منعتم|تمنع|منعوا|منعت|تمنعن|منع|يمنعا|تمنعوا|تمنعي|تمنعان|منعا|امنع|يمنعون|منعتما|يمنعن|تمنعون,25,,,,False
159,يحب,159_يحب.mp4,يحب,يحب,1,يحبين|حبونا|احبى|يحبيان|تحبى|حب|احبت|تحبين|يحبون|حبتا|حبت|يحببن|تحبي|حببت|حبوتن|احب|نحبو|احبوا|تحبو|حبون|حبوتما|احبا|تحبوان|احببتن|نحب|حببتما|احببن|احببتم|يحبى|احبتا|حببنا|تحببن|تحبيا|حبوت|نحبى|يحبا|تحبان|احببنا|حبا|احببت|تحبيان|حبوتم|يحبوان|احبو|حببتن|تحبون|احببتما|يحبو|تحبب|يحبوا|حببن|يحبب|حبوا|يحبيا|يحبان|تحبوا|تحبا|حببتم|تحب,59,,,,False
160,يخطيء,160_يخطيء.mp4,يخطيء,يخطيء,1,,0,,,,False
161,يقتل,161_يقتل.mp4,يقتل,يقتل,1,قتلتما|قتلتم|يقتلن|اقتل|قتلن|يقتلوا|قتلتا|نقتل|قتلا|تقتلوا|تقتلون|قتلت|قتلوا|قتل|قتلنا|تقتلان|تقتلي|يقتلان|قتلتن|تقتل|يقتلا|تقتلا|تقتلن|تقتلين|يقتلون,25,,,,False
162,يطيع,162_يطيع.mp4,يطيع,يطيع,1,تطيعي|يطاعان|اطيع|يطيعا|تطاعين|يطيعان|تطاعان|اطعنا|اطاعتا|اطعتم|تطيعان|تطاعون|اطعن|اطاعوا|تطيعين|اطاعت|يطيعون|نطيع|اطعت|نطاع|تطيعوا|تطعن|يطاعا|تطاعا|يطاعوا|تطاعي|اطعتما|تطيعون|يطاع|تطيعا|تطيع|يطع|اطاع|يطاعون|تطع|تطاع|يطعن|اطعتن|يطيعوا|تطاعوا|اطاعا,41,,,,False
